,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,HomePlayer19,HomePlayer20,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,AwayPlayer19,AwayPlayer20,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
28,0,0,Aston Villa,Everton,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-2</strong>",Emiliano Martínez,Matt Targett,Matty Cash,Tyrone Mings,Ezri Konsa,Douglas Luiz,Anwar El Ghazi,John McGinn,Bertrand Traoré,Ross Barkley,Keinan Davis,Jed Steer,Ahmed El Mohamady,Kortney Hause,Jack Grealish,Jaden Philogene,Jacob Ramsey,Marvelous Nakamba,Carney Chukwuemeka,Wesley,Jordan Pickford,Mason Holgate,Michael Keane,Lucas Digne,Ben Godfrey,Allan,Gylfi Sigurdsson,Abdoulaye Doucouré,Séamus Coleman,Richarlison,Dominic Calvert-Lewin,João Virgínia,Robin Olsen,Niels Nkounkou,Fabian Delph,Tom Davies,André Gomes,Bernard,Alex Iwobi,Joshua King,Matchweek 35,8,4,48,55
29,2,4,Manchester United,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Dean Henderson,Eric Bailly,Aaron Wan-Bissaka,Luke Shaw,Victor Lindelöf,Fred,Marcus Rashford,Scott McTominay,Paul Pogba,Bruno Fernandes,Edinson Cavani,David de Gea,Brandon Williams,Alex Telles,Axel Tuanzebe,Juan Mata,Donny van de Beek,Nemanja Matic,Mason Greenwood,Amad Diallo,Alisson Becker,Rhys Williams,Trent Alexander-Arnold,Nathaniel Phillips,Andy Robertson,Georginio Wijnaldum,Thiago Alcântara,Fabinho,Roberto Firmino,Diogo Jota,Mohamed Salah,Adrián,Caoimhín Kelleher,Kostas Tsimikas,Neco Williams,Xherdan Shaqiri,Curtis Jones,Ben Woodburn,Sadio Mané,Divock Origi,Matchweek 35,30,18,70,57
30,0,1,Chelsea,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-2-1</strong>",Kepa,César Azpilicueta,Thiago Silva,Kurt Zouma,Reece James,Ben Chilwell,Jorginho,Billy Gilmour,Kai Havertz,Christian Pulisic,Mason Mount,Édouard Mendy,Marcos Alonso,Tino Livramento,Emerson,Hakim Ziyech,Tino Anjorin,Timo Werner,Callum Hudson-Odoi,Olivier Giroud,Bernd Leno,Rob Holding,Pablo Marí,Gabriel Magalhães,Mohamed Elneny,Kieran Tierney,Bukayo Saka,Thomas Partey,Martin Ødegaard,Emile Smith Rowe,Pierre-Emerick Aubameyang,Mathew Ryan,Calum Chambers,Cédric Soares,Héctor Bellerín,Dani Ceballos,Alexandre Lacazette,Willian,Gabriel Martinelli,Nicolas Pépé,Matchweek 35,23,11,64,52
31,1,2,Manchester United,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>",David de Gea,Axel Tuanzebe,Eric Bailly,Brandon Williams,Alex Telles,Juan Mata,Amad Diallo,Anthony Elanga,Nemanja Matic,Donny van de Beek,Mason Greenwood,Dean Henderson,Luke Shaw,Victor Lindelöf,Aaron Wan-Bissaka,Scott McTominay,Paul Pogba,Bruno Fernandes,Marcus Rashford,Edinson Cavani,Kasper Schmeichel,Wesley Fofana,Çaglar Söyüncü,Timothy Castagne,Luke Thomas,Wilfred Ndidi,Marc Albrighton,Ayoze Pérez,Youri Tielemans,Jamie Vardy,Kelechi Iheanacho,Danny Ward,Christian Fuchs,Daniel Amartey,Ricardo Pereira,Hamza Choudhury,Dennis Praet,Tawanda Maswanhise,Nampalys Mendy,James Maddison,Matchweek 35,29,20,70,63
32,3,1,Southampton,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>",Fraser Forster,Kyle Walker-Peters,Jan Bednarek,Jannik Vestergaard,Jack Stephens,Takumi Minamino,Stuart Armstrong,James Ward-Prowse,Nathan Redmond,Danny Ings,Ché Adams,Alex McCarthy,Mohammed Salisu,Nathan Tella,Ibrahima Diallo,Moussa Djenepo,Will Ferry,Michael Obafemi,Theo Walcott,Daniel Nlundulu,Vicente Guaita,Cheikhou Kouyaté,Joel Ward,Tyrick Mitchell,Scott Dann,Eberechi Eze,Jairo Riedewald,Luka Milivojevic,Wilfried Zaha,Jordan Ayew,Christian Benteke,Jack Butland,Martin Kelly,Patrick van Aanholt,Gary Cahill,James McCarthy,Jeffrey Schlupp,Andros Townsend,Michy Batshuayi,Jean-Philippe Mateta,Matchweek 35,-20,-20,37,41
33,0,2,Fulham,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Alphonse Areola,Tosin Adarabioyo,Joachim Andersen,Antonee Robinson,Kenny Tete,Ivan Cavaleiro,Frank Anguissa,Mario Lemina,Bobby De Cordova-Reid,Ademola Lookman,Aleksandar Mitrovic,Marek Rodák,Michael Hector,Tim Ream,Joe Bryan,Ola Aina,Josh Onomah,Fábio Carvalho,Ruben Loftus-Cheek,Josh Maja,Nick Pope,Ben Mee,Charlie Taylor,Matthew Lowton,James Tarkowski,Dwight McNeil,Jack Cork,Ashley Westwood,Josh Brownhill,Matej Vydra,Chris Wood,Will Norris,Bailey Peacock-Farrell,Jimmy Dunne,Phil Bardsley,Erik Pieters,Jóhann Gudmundsson,Dale Stephens,Jay Rodríguez,Ashley Barnes,Matchweek 35,-20,-16,27,36
34,2,1,Wolverhampton Wanderers,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""38"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-1-1</strong>",Rui Patrício,Maximilian Kilman,Ki-Jana Hoever,Conor Coady,Rayan Aït-Nouri,Vitinha,Morgan Gibbs-White,João Moutinho,Rúben Neves,Daniel Podence,Fábio Silva,John Ruddy,Nélson Semedo,Lewis Richards,Luke Cundle,Romain Saïss,Leander Dendoncker,Willian José,Adama Traoré,Theo Corbeanu,Robert Sánchez,Dan Burn,Ben White,Adam Webster,Lewis Dunk,Yves Bissouma,Leandro Trossard,Pascal Groß,Alireza Jahanbakhsh,Danny Welbeck,Neal Maupay,Jason Steele,Steven Alzate,Alexis Mac Allister,Davy Pröpper,Jakub Moder,Percy Tau,Aaron Connolly,Andi Zeqiri,José Izquierdo,Matchweek 35,-13,-4,42,37
35,1,3,Aston Villa,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Emiliano Martínez,Matt Targett,Matty Cash,Tyrone Mings,Ezri Konsa,Douglas Luiz,Anwar El Ghazi,John McGinn,Bertrand Traoré,Ross Barkley,Ollie Watkins,Tom Heaton,Ahmed El Mohamady,Kortney Hause,Jaden Philogene,Jacob Ramsey,Carney Chukwuemeka,Marvelous Nakamba,Wesley,Keinan Davis,Dean Henderson,Luke Shaw,Victor Lindelöf,Aaron Wan-Bissaka,Harry Maguire,Fred,Mason Greenwood,Paul Pogba,Scott McTominay,Bruno Fernandes,Marcus Rashford,David de Gea,Axel Tuanzebe,Eric Bailly,Brandon Williams,Alex Telles,Nemanja Matic,Donny van de Beek,Juan Mata,Edinson Cavani,Matchweek 35,10,26,49,67
36,0,1,West Ham United,Everton,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-2</strong>",Lukasz Fabianski,Craig Dawson,Aaron Cresswell,Issa Diop,Vladimír Coufal,Jesse Lingard,Pablo Fornals,Tomás Soucek,Manuel Lanzini,Saïd Benrahma,Michail Antonio,Darren Randolph,Fabián Balbuena,Ryan Fredericks,Angelo Ogbonna,Ben Johnson,Conor Coventry,Jarrod Bowen,Ademipo Odubeko,Andrii Yarmolenko,Jordan Pickford,Lucas Digne,Yerry Mina,Ben Godfrey,Michael Keane,Gylfi Sigurdsson,Allan,Tom Davies,Séamus Coleman,Richarlison,Dominic Calvert-Lewin,Robin Olsen,Niels Nkounkou,Mason Holgate,Abdoulaye Doucouré,André Gomes,Fabian Delph,Joshua King,Bernard,Alex Iwobi,Matchweek 35,11,3,58,53
37,3,1,Arsenal,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-1-1</strong>",Bernd Leno,Gabriel Magalhães,Calum Chambers,Bukayo Saka,Rob Holding,Emile Smith Rowe,Mohamed Elneny,Willian,Dani Ceballos,Nicolas Pépé,Gabriel Martinelli,Rúnar Rúnarsson,Héctor Bellerín,Cédric Soares,Kieran Tierney,Martin Ødegaard,Thomas Partey,Pierre-Emerick Aubameyang,Alexandre Lacazette,Eddie Nketiah,Sam Johnstone,Semi Ajayi,Conor Townsend,Kyle Bartley,Darnell Furlong,Matt Phillips,Callum Robinson,Matheus Pereira,Okay Yokuslu,Conor Gallagher,Mbaye Diagne,David Button,Dara O'Shea,Lee Peltier,Caleb Taylor,Jake Livermore,Grady Diangana,Hal Robson-Kanu,Karlan Grant,Taylor Gardner-Hickman,Matchweek 35,10,-34,52,26
38,1,2,Manchester City,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""11"">3-1-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>",Ederson,Nathan Aké,Aymeric Laporte,Rúben Dias,Rodri,Ferran Torres,João Cancelo,Raheem Sterling,Benjamin Mendy,Sergio Agüero,Gabriel Jesus,Zack Steffen,Kyle Walker,Oleksandr Zinchenko,Eric García,Phil Foden,Fernandinho,Bernardo Silva,Ilkay Gündogan,Riyad Mahrez,Édouard Mendy,Andreas Christensen,César Azpilicueta,Antonio Rüdiger,Billy Gilmour,Marcos Alonso,N'Golo Kanté,Reece James,Christian Pulisic,Hakim Ziyech,Timo Werner,Kepa,Kurt Zouma,Tino Livramento,Emerson,Jorginho,Kai Havertz,Olivier Giroud,Callum Hudson-Odoi,Tammy Abraham,Matchweek 35,47,21,80,61
39,2,0,Liverpool,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>",Alisson Becker,Nathaniel Phillips,Andy Robertson,Trent Alexander-Arnold,Rhys Williams,Fabinho,Thiago Alcântara,Georginio Wijnaldum,Diogo Jota,Sadio Mané,Mohamed Salah,Adrián,Neco Williams,Kostas Tsimikas,Billy Koumetio,Xherdan Shaqiri,Curtis Jones,Alex Oxlade-Chamberlain,Ben Woodburn,Roberto Firmino,Fraser Forster,Jan Bednarek,Jack Stephens,Kyle Walker-Peters,Jannik Vestergaard,James Ward-Prowse,Nathan Redmond,Stuart Armstrong,Theo Walcott,Nathan Tella,Ché Adams,Alex McCarthy,Mohammed Salisu,Kayne Ramsay,Alexandre Jankewitz,Ibrahima Diallo,Moussa Djenepo,Will Ferry,Michael Obafemi,Daniel Nlundulu,Matchweek 35,18,-16,57,40
40,3,1,Leeds United,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Illan Meslier,Pascal Struijk,Luke Ayling,Ezgjan Alioski,Diego Llorente,Tyler Roberts,Stuart Dallas,Robin Koch,Mateusz Klich,Jack Harrison,Patrick Bamford,Kiko Casilla,Gaetano Berardi,Leif Davis,Jamie Shackleton,Kalvin Phillips,Pablo Hernández,Ian Poveda,Rodrigo,Raphinha,Hugo Lloris,Eric Dier,Toby Alderweireld,Sèrge Aurier,Sergio Reguilón,Son Heung-Min,Pierre-Emile Højbjerg,Dele Alli,Gareth Bale,Giovani Lo Celso,Harry Kane,Joe Hart,Matt Doherty,Davinson Sánchez,Érik Lamela,Tanguy Ndombélé,Moussa Sissoko,Harry Winks,Steven Bergwijn,Lucas Moura,Matchweek 35,-2,22,47,56
41,0,2,Sheffield United,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>",Aaron Ramsdale,Kean Bryan,Chris Basham,John Egan,Sander Berge,Enda Stevens,George Baldock,John Fleck,Oliver Norwood,David McGoldrick,Oliver Burke,Wes Foderingham,Jack Robinson,Jayden Bogle,Max Lowe,Phil Jagielka,John Lundstram,Ben Osborn,Rhian Brewster,Daniel Jebbison,Vicente Guaita,Cheikhou Kouyaté,Joel Ward,Gary Cahill,Tyrick Mitchell,Jeffrey Schlupp,Luka Milivojevic,Eberechi Eze,Wilfried Zaha,Christian Benteke,Andros Townsend,Jack Butland,Scott Dann,Martin Kelly,Patrick van Aanholt,James McCarthy,Jairo Riedewald,Michy Batshuayi,Jordan Ayew,Jean-Philippe Mateta,Matchweek 35,-42,-24,17,38
42,2,4,Leicester City,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""26"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">5-3-2</strong>",Kasper Schmeichel,Wesley Fofana,Timothy Castagne,Çaglar Söyüncü,Wilfred Ndidi,Youri Tielemans,Ricardo Pereira,Marc Albrighton,Kelechi Iheanacho,Jamie Vardy,James Maddison,Danny Ward,Luke Thomas,Daniel Amartey,Christian Fuchs,Dennis Praet,Nampalys Mendy,Cengiz Ünder,Hamza Choudhury,Ayoze Pérez,Martin Dúbravka,Federico Fernández,Matt Ritchie,Jacob Murphy,Emil Krafth,Paul Dummett,Jonjo Shelvey,Joe Willock,Miguel Almirón,Allan Saint-Maximin,Callum Wilson,Mark Gillespie,Ciaran Clark,Javier Manquillo,Jamal Lewis,Sean Longstaff,Jeff Hendrick,Dwight Gayle,Andy Carroll,Joelinton,Matchweek 35,23,-20,66,36
43,1,1,West Bromwich Albion,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""36"">3-5-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">4-2-3-1</strong>",Sam Johnstone,Semi Ajayi,Dara O'Shea,Kyle Bartley,Okay Yokuslu,Conor Townsend,Conor Gallagher,Ainsley Maitland-Niles,Darnell Furlong,Matheus Pereira,Mbaye Diagne,David Button,Lee Peltier,Jake Livermore,Matt Phillips,Grady Diangana,Romaine Sawyers,Callum Robinson,Karlan Grant,Hal Robson-Kanu,Rui Patrício,Conor Coady,Nélson Semedo,Romain Saïss,Rayan Aït-Nouri,Vitinha,Owen Otasowie,Rúben Neves,Adama Traoré,Leander Dendoncker,Fábio Silva,John Ruddy,Ki-Jana Hoever,Maximilian Kilman,Christian Marques,Luke Cundle,Daniel Podence,Morgan Gibbs-White,Theo Corbeanu,Willian José,Matchweek 34,-34,-13,25,41
44,1,2,Burnley,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>",Nick Pope,Charlie Taylor,James Tarkowski,Matthew Lowton,Ben Mee,Dwight McNeil,Josh Brownhill,Jack Cork,Ashley Westwood,Matej Vydra,Chris Wood,Bailey Peacock-Farrell,Will Norris,Phil Bardsley,Erik Pieters,Jimmy Dunne,Jóhann Gudmundsson,Dale Stephens,Ashley Barnes,Jay Rodríguez,Lukasz Fabianski,Issa Diop,Craig Dawson,Vladimír Coufal,Aaron Cresswell,Saïd Benrahma,Jesse Lingard,Pablo Fornals,Tomás Soucek,Manuel Lanzini,Michail Antonio,Nathan Trott,Darren Randolph,Frederik Alves,Ben Johnson,Fabián Balbuena,Ryan Fredericks,Conor Coventry,Ademipo Odubeko,Jarrod Bowen,Matchweek 34,-15,10,36,55
45,0,2,Newcastle United,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""23"">5-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Martin Dúbravka,Paul Dummett,Ciaran Clark,Federico Fernández,Matt Ritchie,Jacob Murphy,Sean Longstaff,Jonjo Shelvey,Miguel Almirón,Allan Saint-Maximin,Callum Wilson,Mark Gillespie,Fabian Schär,Emil Krafth,Jamal Lewis,Elliot Anderson,Matty Longstaff,Jeff Hendrick,Joelinton,Dwight Gayle,Mathew Ryan,Granit Xhaka,David Luiz,Gabriel Magalhães,Héctor Bellerín,Dani Ceballos,Mohamed Elneny,Martin Ødegaard,Willian,Gabriel Martinelli,Pierre-Emerick Aubameyang,Bernd Leno,Calum Chambers,Cédric Soares,Pablo Marí,Bukayo Saka,Thomas Partey,Emile Smith Rowe,Nicolas Pépé,Eddie Nketiah,Matchweek 34,-18,7,36,46
46,4,0,Tottenham Hotspur,Sheffield United,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""18"">3-4-1-2</strong>",Hugo Lloris,Eric Dier,Sergio Reguilón,Toby Alderweireld,Sèrge Aurier,Son Heung-Min,Gareth Bale,Giovani Lo Celso,Dele Alli,Pierre-Emile Højbjerg,Harry Kane,Joe Hart,Davinson Sánchez,Matt Doherty,Harry Winks,Tanguy Ndombélé,Moussa Sissoko,Érik Lamela,Steven Bergwijn,Lucas Moura,Aaron Ramsdale,Chris Basham,John Egan,George Baldock,John Fleck,Enda Stevens,Jayden Bogle,Oliver Norwood,Ben Osborn,Rhian Brewster,David McGoldrick,Wes Foderingham,Jack Robinson,Max Lowe,Phil Jagielka,Kyron Gordon,Oliver Burke,Sander Berge,John Lundstram,Lys Mousset,Matchweek 34,18,-38,53,17
47,0,2,Crystal Palace,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-4-1-1</strong>",Vicente Guaita,Tyrick Mitchell,Scott Dann,Joel Ward,Cheikhou Kouyaté,Luka Milivojevic,Jairo Riedewald,Eberechi Eze,Wilfried Zaha,Andros Townsend,Christian Benteke,Jack Butland,Patrick van Aanholt,Gary Cahill,Martin Kelly,James McCarthy,Jeffrey Schlupp,Jean-Philippe Mateta,Jordan Ayew,Michy Batshuayi,Ederson,Benjamin Mendy,João Cancelo,Nathan Aké,Aymeric Laporte,Rodri,Fernandinho,Raheem Sterling,Ferran Torres,Gabriel Jesus,Sergio Agüero,Zack Steffen,Rúben Dias,Kyle Walker,Oleksandr Zinchenko,Phil Foden,Bernardo Silva,Ilkay Gündogan,Kevin De Bruyne,Riyad Mahrez,Matchweek 34,-20,45,38,77
48,2,0,Brighton and Hove Albion,Leeds United,"<strong class=""matchTeamFormation"" data-team-id=""131"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""9"">4-1-4-1</strong>",Robert Sánchez,Adam Webster,Lewis Dunk,Ben White,Pascal Groß,Dan Burn,Joël Veltman,Yves Bissouma,Leandro Trossard,Neal Maupay,Danny Welbeck,Jason Steele,Alexis Mac Allister,Davy Pröpper,Jakub Moder,Steven Alzate,Andi Zeqiri,Alireza Jahanbakhsh,José Izquierdo,Aaron Connolly,Illan Meslier,Ezgjan Alioski,Diego Llorente,Luke Ayling,Pascal Struijk,Robin Koch,Jack Harrison,Tyler Roberts,Mateusz Klich,Stuart Dallas,Patrick Bamford,Kiko Casilla,Cody Drameh,Gaetano Berardi,Jack Jenkins,Pablo Hernández,Jamie Shackleton,Ian Poveda,Niall Huggins,Rodrigo,Matchweek 34,-6,0,34,47
49,2,0,Chelsea,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>",Édouard Mendy,Kurt Zouma,Andreas Christensen,Thiago Silva,Ben Chilwell,Reece James,Hakim Ziyech,Mason Mount,Billy Gilmour,Kai Havertz,Timo Werner,Kepa,César Azpilicueta,Marcos Alonso,N'Golo Kanté,Jorginho,Christian Pulisic,Tino Anjorin,Tammy Abraham,Callum Hudson-Odoi,Alphonse Areola,Antonee Robinson,Ola Aina,Joachim Andersen,Tosin Adarabioyo,Mario Lemina,Frank Anguissa,Ivan Cavaleiro,Ademola Lookman,Bobby De Cordova-Reid,Josh Maja,Marek Rodák,Kenny Tete,Tim Ream,Denis Odoi,Joe Bryan,Michael Hector,Josh Onomah,Fábio Carvalho,Aleksandar Mitrovic,Matchweek 34,20,-18,58,27
50,1,2,Everton,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>",Jordan Pickford,Séamus Coleman,Mason Holgate,Lucas Digne,Ben Godfrey,Richarlison,André Gomes,Allan,Gylfi Sigurdsson,Alex Iwobi,Dominic Calvert-Lewin,Robin Olsen,João Virgínia,Yerry Mina,Niels Nkounkou,Michael Keane,Tom Davies,Fabian Delph,Bernard,Joshua King,Emiliano Martínez,Matt Targett,Matty Cash,Tyrone Mings,Ezri Konsa,Douglas Luiz,Anwar El Ghazi,John McGinn,Bertrand Traoré,Ross Barkley,Ollie Watkins,Tom Heaton,Ahmed El Mohamady,Neil Taylor,Kortney Hause,Jaden Philogene,Jacob Ramsey,Marvelous Nakamba,Wesley,Keinan Davis,Matchweek 34,4,9,52,45
51,1,1,Southampton,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">3-4-1-2</strong>",Alex McCarthy,Jannik Vestergaard,Jack Stephens,Kyle Walker-Peters,Jan Bednarek,Stuart Armstrong,James Ward-Prowse,Nathan Tella,Takumi Minamino,Ché Adams,Nathan Redmond,Fraser Forster,Kayne Ramsay,Mohammed Salisu,Ibrahima Diallo,Moussa Djenepo,Alexandre Jankewitz,Will Ferry,Theo Walcott,Daniel Nlundulu,Kasper Schmeichel,Wesley Fofana,Jonny Evans,Çaglar Söyüncü,Luke Thomas,Youri Tielemans,Wilfred Ndidi,Timothy Castagne,Kelechi Iheanacho,James Maddison,Jamie Vardy,Danny Ward,Ricardo Pereira,Daniel Amartey,Hamza Choudhury,Nampalys Mendy,Dennis Praet,Cengiz Ünder,Marc Albrighton,Ayoze Pérez,Matchweek 34,-18,22,36,62
52,2,1,Leicester City,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""26"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>",Kasper Schmeichel,Wesley Fofana,Çaglar Söyüncü,Jonny Evans,Youri Tielemans,Wilfred Ndidi,Luke Thomas,Timothy Castagne,Kelechi Iheanacho,Jamie Vardy,James Maddison,Danny Ward,Ricardo Pereira,Daniel Amartey,Cengiz Ünder,Nampalys Mendy,Dennis Praet,Hamza Choudhury,Marc Albrighton,Ayoze Pérez,Vicente Guaita,Patrick van Aanholt,Joel Ward,Scott Dann,Cheikhou Kouyaté,Eberechi Eze,Jairo Riedewald,Luka Milivojevic,Wilfried Zaha,Jordan Ayew,Christian Benteke,Jack Butland,Martin Kelly,Tyrick Mitchell,Nathaniel Clyne,James McCarthy,Andros Townsend,Jeffrey Schlupp,Jean-Philippe Mateta,Michy Batshuayi,Matchweek 33,21,-19,59,38
53,0,4,Wolverhampton Wanderers,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Rui Patrício,Conor Coady,Romain Saïss,Willy-Arnaud Boly,Leander Dendoncker,Nélson Semedo,Rúben Neves,Rayan Aït-Nouri,Daniel Podence,Willian José,Adama Traoré,John Ruddy,Ki-Jana Hoever,Maximilian Kilman,Lewis Richards,Morgan Gibbs-White,Vitinha,Owen Otasowie,Fábio Silva,Theo Corbeanu,Nick Pope,Ben Mee,Matthew Lowton,Charlie Taylor,James Tarkowski,Dwight McNeil,Jack Cork,Ashley Westwood,Josh Brownhill,Chris Wood,Matej Vydra,Bailey Peacock-Farrell,Will Norris,Erik Pieters,Phil Bardsley,Jimmy Dunne,Jóhann Gudmundsson,Dale Stephens,Jay Rodríguez,Ashley Barnes,Matchweek 33,-9,-19,41,33
54,0,0,Leeds United,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Illan Meslier,Ezgjan Alioski,Diego Llorente,Luke Ayling,Pascal Struijk,Kalvin Phillips,Tyler Roberts,Jack Harrison,Stuart Dallas,Hélder Costa,Patrick Bamford,Kiko Casilla,Gaetano Berardi,Robin Koch,Jamie Shackleton,Pablo Hernández,Mateusz Klich,Crysencio Summerville,Sam Greenwood,Ian Poveda,Dean Henderson,Harry Maguire,Victor Lindelöf,Luke Shaw,Aaron Wan-Bissaka,Marcus Rashford,Scott McTominay,Bruno Fernandes,Fred,Daniel James,Mason Greenwood,David de Gea,Axel Tuanzebe,Eric Bailly,Alex Telles,Juan Mata,Paul Pogba,Donny van de Beek,Nemanja Matic,Edinson Cavani,Matchweek 33,0,29,46,66
55,2,2,Aston Villa,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-1-4-1</strong>",Emiliano Martínez,Matt Targett,Ezri Konsa,Tyrone Mings,Ahmed El Mohamady,John McGinn,Ross Barkley,Anwar El Ghazi,Douglas Luiz,Bertrand Traoré,Ollie Watkins,Tom Heaton,Kortney Hause,Neil Taylor,Björn Engels,Jacob Ramsey,Marvelous Nakamba,Jaden Philogene,Keinan Davis,Wesley,Sam Johnstone,Semi Ajayi,Kyle Bartley,Darnell Furlong,Conor Townsend,Okay Yokuslu,Conor Gallagher,Callum Robinson,Matheus Pereira,Ainsley Maitland-Niles,Mbaye Diagne,David Button,Lee Peltier,Dara O'Shea,Matt Phillips,Jake Livermore,Romaine Sawyers,Grady Diangana,Hal Robson-Kanu,Karlan Grant,Matchweek 33,9,-34,44,24
56,1,1,Liverpool,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">5-3-2</strong>",Alisson Becker,Fabinho,Ozan Kabak,Trent Alexander-Arnold,Andy Robertson,Sadio Mané,Thiago Alcântara,Mohamed Salah,Georginio Wijnaldum,Roberto Firmino,Diogo Jota,Adrián,Neco Williams,Rhys Williams,Kostas Tsimikas,Alex Oxlade-Chamberlain,Xherdan Shaqiri,James Milner,Naby Keïta,Curtis Jones,Martin Dúbravka,Paul Dummett,Matt Ritchie,Federico Fernández,Jacob Murphy,Ciaran Clark,Jonjo Shelvey,Sean Longstaff,Miguel Almirón,Allan Saint-Maximin,Joelinton,Mark Gillespie,Jamal Lewis,Emil Krafth,Javier Manquillo,Joe Willock,Jeff Hendrick,Dwight Gayle,Andy Carroll,Callum Wilson,Matchweek 33,16,-18,53,35
